iter	Passed	Remaining
7894	72495	19329
7895	72503	19319
7896	72508	19309
7897	72513	19299
7898	72518	19288
7899	72523	19278
7900	72529	19268
7901	72536	19258
7902	72542	19248
7903	72548	19238
7904	72553	19228
7905	72558	19217
7906	72565	19208
7907	72571	19198
7908	72576	19187
7909	72580	19177
7910	72586	19167
7911	72591	19157
7912	72599	19147
7913	72603	19137
7914	72608	19126
7915	72612	19116
7916	72617	19106
7917	72622	19095
7918	72627	19085
7919	72634	19075
7920	72639	19065
7921	72643	19055
7922	72649	19044
7923	72654	19034
7924	72659	19024
7925	72666	19014
7926	72672	19004
7927	72677	18994
7928	72682	18984
7929	72687	18973
7930	72692	18963
7931	72699	18953
7932	72704	18943
7933	72709	18933
7934	72714	18923
7935	72719	18912
7936	72723	18902
7937	72731	18892
7938	72736	18882
7939	72741	18872
7940	72747	18862
7941	72752	18852
7942	72757	18842
7943	72764	18832
7944	72769	18822
7945	72774	18811
7946	72778	18801
7947	72783	18791
7948	72789	18781
7949	72796	18771
7950	72802	18761
7951	72806	18751
7952	72811	18740
7953	72816	18730
7954	72821	18720
7955	72829	18710
7956	72834	18700
7957	72838	18690
7958	72843	18679
7959	72848	18669
7960	72853	18659
7961	72860	18649
7962	72864	18639
7963	72869	18629
7964	72875	18619
7965	72880	18609
7966	72885	18598
7967	72890	18588
7968	72897	18578
7969	72902	18568
7970	72907	18558
7971	72912	18548
7972	72916	18537
7973	72921	18527
7974	72928	18517
7975	72933	18507
7976	72938	18497
7977	72943	18487
7978	72948	18477
7979	72954	18467
7980	72961	18457
7981	72967	18447
7982	72972	18437
7983	72977	18427
7984	72982	18416
7985	72987	18406
7986	72994	18397
7987	72999	18386
7988	73003	18376
7989	73008	18366
7990	73012	18356
7991	73017	18345
7992	73021	18335
7993	73029	18325
7994	73034	18315
7995	73039	18305
7996	73044	18295
7997	73049	18285
7998	73053	18274
7999	73060	18265
8000	73065	18254
8001	73070	18244
8002	73075	18234
8003	73080	18224
8004	73085	18214
8005	73093	18204
8006	73098	18194
8007	73103	18184
8008	73108	18174
8009	73113	18164
8010	73117	18153
8011	73124	18144
8012	73130	18134
8013	73135	18124
8014	73141	18114
8015	73147	18104
8016	73152	18094
8017	73159	18084
8018	73164	18074
8019	73169	18064
8020	73175	18054
8021	73179	18044
8022	73184	18033
8023	73192	18024
8024	73197	18014
8025	73201	18004
8026	73206	17993
8027	73211	17983
8028	73215	17973
8029	73220	17963
8030	73227	17953
8031	73232	17943
8032	73237	17933
8033	73242	17923
8034	73247	17913
8035	73252	17902
8036	73260	17893
8037	73266	17883
8038	73271	17873
8039	73277	17863
8040	73282	17853
8041	73290	17844
8042	73295	17833
8043	73300	17823
8044	73305	17813
8045	73310	17803
8046	73315	17793
8047	73322	17783
8048	73327	17773
8049	73331	17763
8050	73337	17753
8051	73341	17743
8052	73347	17733
8053	73351	17723
8054	73358	17713
8055	73363	17703
8056	73368	17693
8057	73374	17683
8058	73379	17673
8059	73386	17663
8060	73392	17653
8061	73397	17643
8062	73401	17633
8063	73406	17623
8064	73411	17613
8065	73415	17603
8066	73423	17593
8067	73428	17583
8068	73434	17573
8069	73439	17563
8070	73444	17553
8071	73449	17543
8072	73456	17533
8073	73462	17523
8074	73466	17513
8075	73471	17503
8076	73476	17493
8077	73481	17483
8078	73488	17473
8079	73493	17463
8080	73498	17453
8081	73504	17443
8082	73509	17433
8083	73514	17423
8084	73523	17414
8085	73528	17404
8086	73534	17394
8087	73540	17384
8088	73545	17374
8089	73549	17364
8090	73557	17355
8091	73562	17345
8092	73567	17335
8093	73573	17325
8094	73578	17315
8095	73586	17305
8096	73591	17295
8097	73595	17285
8098	73601	17275
8099	73606	17265
8100	73611	17255
8101	73617	17245
8102	73623	17236
8103	73627	17225
8104	73632	17215
8105	73638	17205
8106	73643	17195
8107	73647	17185
8108	73654	17176
8109	73660	17166
8110	73664	17156
8111	73670	17146
8112	73674	17136
8113	73680	17126
8114	73688	17116
8115	73692	17106
8116	73698	17096
8117	73702	17086
8118	73706	17076
8119	73711	17066
8120	73719	17056
8121	73724	17046
8122	73728	17036
8123	73733	17026
8124	73738	17016
8125	73743	17006
8126	73750	16996
8127	73754	16986
8128	73759	16976
8129	73764	16966
8130	73769	16956
8131	73775	16946
8132	73780	16936
8133	73787	16927
8134	73792	16917
8135	73797	16907
8136	73802	16897
8137	73806	16887
8138	73811	16877
8139	73818	16867
8140	73824	16857
8141	73829	16847
8142	73834	16837
8143	73839	16827
8144	73844	16817
8145	73851	16808
8146	73856	16798
8147	73861	16788
8148	73866	16778
8149	73871	16768
8150	73876	16758
8151	73884	16749
8152	73890	16739
8153	73896	16729
8154	73901	16719
8155	73906	16709
8156	73910	16699
8157	73918	16690
8158	73923	16680
8159	73927	16669
8160	73932	16659
8161	73937	16649
8162	73941	16639
8163	73948	16630
8164	73953	16620
8165	73958	16610
8166	73962	16600
8167	73967	16590
8168	73972	16580
8169	73976	16570
8170	73983	16560
8171	73989	16550
8172	73994	16540
8173	73999	16530
8174	74004	16520
8175	74009	16510
8176	74016	16501
8177	74022	16491
8178	74027	16481
8179	74033	16471
8180	74038	16462
8181	74045	16452
8182	74050	16442
8183	74056	16432
8184	74060	16422
8185	74065	16412
8186	74070	16402
8187	74078	16393
8188	74084	16383
8189	74088	16373
8190	74093	16363
8191	74098	16353
8192	74106	16344
8193	74113	16334
8194	74118	16325
8195	74123	16315
8196	74127	16305
8197	74132	16295
8198	74137	16285
8199	74144	16275
8200	74149	16265
8201	74154	16255
8202	74159	16245
8203	74165	16236
8204	74170	16226
8205	74177	16216
8206	74183	16206
8207	74187	16196
8208	74192	16186
8209	74197	16177
8210	74202	16167
8211	74206	16157
8212	74214	16147
8213	74218	16137
8214	74223	16127
8215	74227	16117
8216	74232	16107
8217	74237	16097
8218	74241	16087
8219	74248	16078
8220	74254	16068
8221	74259	16058
8222	74264	16048
8223	74270	16038
8224	74275	16029
8225	74283	16019
8226	74287	16009
8227	74292	15999
8228	74297	15989
8229	74302	15979
8230	74309	15970
8231	74314	15960
8232	74319	15950
8233	74323	15940
8234	74329	15930
8235	74334	15921
8236	74338	15911
8237	74346	15901
8238	74350	15891
8239	74355	15881
8240	74360	15871
8241	74365	15862
8242	74371	15852
8243	74378	15842
8244	74383	15832
8245	74387	15822
8246	74392	15812
8247	74396	15802
8248	74401	15793
8249	74407	15783
8250	74414	15774
8251	74420	15764
8252	74427	15754
8253	74432	15744
8254	74437	15735
8255	74445	15725
8256	74452	15716
8257	74459	15706
8258	74464	15697
8259	74470	15687
8260	74479	15678
8261	74485	15668
8262	74491	15659
8263	74497	15649
8264	74502	15639
8265	74510	15630
8266	74516	15620
8267	74522	15611
8268	74528	15601
8269	74533	15591
8270	74540	15582
8271	74547	15572
8272	74552	15562
8273	74558	15553
8274	74564	15543
8275	74573	15534
8276	74578	15524
8277	74584	15515
8278	74589	15505
8279	74595	15495
8280	74603	15486
8281	74609	15476
8282	74615	15467
8283	74620	15457
8284	74626	15447
8285	74631	15437
8286	74639	15428
8287	74644	15418
8288	74649	15409
8289	74655	15399
8290	74660	15389
8291	74666	15379
8292	74673	15370
8293	74678	15360
8294	74682	15350
8295	74687	15340
8296	74692	15330
8297	74697	15321
8298	74704	15311
8299	74710	15302
8300	74714	15292
8301	74720	15282
8302	74725	15272
8303	74730	15262
8304	74737	15253
8305	74742	15243
8306	74747	15233
8307	74751	15223
8308	74757	15214
8309	74762	15204
8310	74770	15195
8311	74775	15185
8312	74779	15175
8313	74784	15165
8314	74789	15155
8315	74793	15145
8316	74798	15135
8317	74806	15126
8318	74810	15116
8319	74815	15106
8320	74820	15097
8321	74825	15087
8322	74830	15077
8323	74837	15068
8324	74842	15058
8325	74847	15048
8326	74852	15038
8327	74856	15028
8328	74861	15019
8329	74870	15010
8330	74876	15000
8331	74882	14990
8332	74887	14981
8333	74891	14971
8334	74897	14961
8335	74904	14952
8336	74909	14942
8337	74914	14932
8338	74919	14922
8339	74924	14913
8340	74929	14903
8341	74936	14893
8342	74941	14884
8343	74946	14874
8344	74950	14864
8345	74956	14854
8346	74961	14845
8347	74969	14835
8348	74974	14826
8349	74978	14816
8350	74983	14806
8351	74988	14796
8352	74993	14786
8353	75000	14777
8354	75005	14767
8355	75010	14757
8356	75014	14748
8357	75020	14738
8358	75024	14728
8359	75028	14718
8360	75035	14709
8361	75040	14699
8362	75046	14689
8363	75051	14680
8364	75057	14670
8365	75062	14660
8366	75069	14651
8367	75074	14641
8368	75079	14631
8369	75083	14622
8370	75087	14612
8371	75092	14602
8372	75099	14592
8373	75104	14583
8374	75109	14573
8375	75113	14563
8376	75118	14553
8377	75123	14544
8378	75128	14534
8379	75135	14524
8380	75140	14515
8381	75145	14505
8382	75150	14495
8383	75156	14486
8384	75164	14477
8385	75170	14467
8386	75175	14457
8387	75179	14447
8388	75184	14438
8389	75189	14428
8390	75193	14418
8391	75201	14409
8392	75206	14399
8393	75211	14389
8394	75216	14380
8395	75220	14370
8396	75225	14360
8397	75231	14351
8398	75236	14341
8399	75242	14331
8400	75247	14322
8401	75252	14312
8402	75257	14302
8403	75266	14293
8404	75271	14284
8405	75275	14274
8406	75280	14264
8407	75285	14254
8408	75290	14245
8409	75297	14235
8410	75303	14226
8411	75308	14216
8412	75313	14206
8413	75319	14197
8414	75323	14187
8415	75330	14178
8416	75334	14168
8417	75340	14158
8418	75346	14149
8419	75350	14139
8420	75356	14129
8421	75363	14120
8422	75369	14111
8423	75374	14101
8424	75379	14091
8425	75385	14082
8426	75389	14072
8427	75396	14063
8428	75402	14053
8429	75408	14043
8430	75412	14034
8431	75417	14024
8432	75421	14014
8433	75429	14005
8434	75434	13995
8435	75439	13986
8436	75444	13976
8437	75448	13966
8438	75453	13956
8439	75458	13947
8440	75465	13937
8441	75470	13928
8442	75475	13918
8443	75481	13909
8444	75485	13899
8445	75490	13889
8446	75497	13880
8447	75502	13870
8448	75507	13861
8449	75513	13851
8450	75518	13841
8451	75523	13832
8452	75530	13823
8453	75535	13813
8454	75540	13803
8455	75544	13793
8456	75549	13784
8457	75554	13774
8458	75562	13765
8459	75567	13755
8460	75573	13746
8461	75579	13736
8462	75584	13727
8463	75589	13717
8464	75596	13708
8465	75601	13698
8466	75605	13688
8467	75610	13679
8468	75616	13669
8469	75621	13660
8470	75628	13650
8471	75633	13641
8472	75638	13631
8473	75643	13621
8474	75647	13612
8475	75652	13602
8476	75660	13593
8477	75665	13583
8478	75669	13574
8479	75674	13564
8480	75679	13554
8481	75683	13544
8482	75691	13535
8483	75695	13526
8484	75700	13516
8485	75705	13506
8486	75710	13497
8487	75715	13487
8488	75719	13477
8489	75726	13468
8490	75731	13458
8491	75736	13449
8492	75740	13439
8493	75746	13429
8494	75751	13420
8495	75759	13411
8496	75764	13401
8497	75769	13392
8498	75774	13382
8499	75779	13372
8500	75784	13363
8501	75791	13354
8502	75796	13344
8503	75801	13334
8504	75806	13325
8505	75812	13315
8506	75817	13306
8507	75825	13297
8508	75830	13287
8509	75835	13277
8510	75840	13268
8511	75844	13258
8512	75849	13248
8513	75857	13239
8514	75862	13230
8515	75867	13220
8516	75872	13211
8517	75877	13201
8518	75881	13191
8519	75886	13182
8520	75894	13173
8521	75900	13163
8522	75905	13154
8523	75910	13144
8524	75915	13134
8525	75922	13125
8526	75928	13116
8527	75934	13106
8528	75938	13097
8529	75943	13087
8530	75949	13078
8531	75956	13068
8532	75961	13059
8533	75965	13049
8534	75970	13040
8535	75975	13030
8536	75979	13020
8537	75983	13011
8538	75991	13001
8539	75996	12992
8540	76000	12982
8541	76005	12973
8542	76011	12963
8543	76015	12954
8544	76023	12944
8545	76028	12935
8546	76033	12925
8547	76039	12916
8548	76043	12906
8549	76048	12897
8550	76056	12888
8551	76061	12878
8552	76066	12869
8553	76072	12859
8554	76076	12849
8555	76080	12840
8556	76088	12831
8557	76094	12821
8558	76100	12812
8559	76105	12802
8560	76110	12793
8561	76115	12783
8562	76123	12774
8563	76128	12765
8564	76133	12755
8565	76137	12745
8566	76143	12736
8567	76148	12726
8568	76155	12717
8569	76160	12708
8570	76164	12698
8571	76170	12689
8572	76174	12679
8573	76179	12669
8574	76183	12660
8575	76190	12651
8576	76196	12641
8577	76201	12632
8578	76205	12622
8579	76211	12613
8580	76216	12603
8581	76223	12594
8582	76229	12584
8583	76234	12575
8584	76239	12565
8585	76244	12556
8586	76249	12546
8587	76257	12537
8588	76262	12528
8589	76267	12518
8590	76272	12509
8591	76276	12499
8592	76281	12490
8593	76289	12481
8594	76294	12471
8595	76299	12462
8596	76304	12452
8597	76308	12443
8598	76314	12433
8599	76321	12424
8600	76326	12414
8601	76331	12405
8602	76336	12395
8603	76341	12386
8604	76346	12376
8605	76353	12367
8606	76358	12358
8607	76363	12348
8608	76367	12339
8609	76372	12329
8610	76377	12320
8611	76385	12311
8612	76389	12301
8613	76395	12292
8614	76400	12282
8615	76406	12273
8616	76410	12263
8617	76418	12254
8618	76423	12245
8619	76428	12235
8620	76433	12226
8621	76437	12216
8622	76442	12207
8623	76450	12198
8624	76456	12188
8625	76461	12179
8626	76466	12169
8627	76470	12160
8628	76475	12150
8629	76483	12141
8630	76488	12132
8631	76493	12122
8632	76499	12113
8633	76505	12104
8634	76510	12094
8635	76514	12084
8636	76521	12075
8637	76526	12066
8638	76531	12056
8639	76536	12047
8640	76541	12037
8641	76546	12028
8642	76550	12018
8643	76557	12009
8644	76563	12000
8645	76569	11991
8646	76574	11981
8647	76579	11972
8648	76586	11963
8649	76591	11953
8650	76596	11944
8651	76600	11934
8652	76605	11925
8653	76610	11915
8654	76614	11905
8655	76622	11897
8656	76628	11887
8657	76633	11878
8658	76638	11868
8659	76643	11859
8660	76647	11849
8661	76655	11840
8662	76659	11831
8663	76664	11821
8664	76669	11812
8665	76673	11802
8666	76678	11793
8667	76683	11783
8668	76691	11774
8669	76696	11765
8670	76701	11755
8671	76706	11746
8672	76711	11737
8673	76715	11727
8674	76723	11718
8675	76728	11709
8676	76733	11699
8677	76738	11690
8678	76743	11680
8679	76747	11671
8680	76755	11662
8681	76760	11652
8682	76764	11643
8683	76769	11633
8684	76773	11624
8685	76778	11614
8686	76786	11605
8687	76790	11596
8688	76795	11586
8689	76800	11577
8690	76805	11568
8691	76810	11558
8692	76814	11549
8693	76821	11539
8694	76827	11530
8695	76832	11521
8696	76838	11512
8697	76843	11502
8698	76848	11493
8699	76855	11484
8700	76860	11474
8701	76865	11465
8702	76869	11455
8703	76874	11446
8704	76879	11437
8705	76887	11427
8706	76892	11418
8707	76897	11409
8708	76902	11399
8709	76906	11390
8710	76911	11380
8711	76918	11371
8712	76924	11362
8713	76930	11353
8714	76935	11343
8715	76940	11334
8716	76944	11325
8717	76952	11315
8718	76957	11306
8719	76962	11297
8720	76967	11287
8721	76972	11278
8722	76976	11269
8723	76984	11260
8724	76989	11250
8725	76994	11241
8726	76999	11231
8727	77004	11222
8728	77008	11213
8729	77013	11203
8730	77021	11194
8731	77026	11185
8732	77032	11175
8733	77036	11166
8734	77041	11157
8735	77050	11148
8736	77055	11138
8737	77060	11129
8738	77065	11120
8739	77069	11110
8740	77074	11101
8741	77082	11092
8742	77086	11082
8743	77092	11073
8744	77098	11064
8745	77103	11055
8746	77107	11045
8747	77115	11036
8748	77120	11027
8749	77125	11017
8750	77129	11008
8751	77134	10999
8752	77140	10989
8753	77148	10980
8754	77153	10971
8755	77158	10962
8756	77164	10952
8757	77169	10943
8758	77177	10934
8759	77182	10925
8760	77187	10915
8761	77192	10906
8762	77197	10897
8763	77202	10887
8764	77210	10879
8765	77215	10869
8766	77221	10860
8767	77226	10851
8768	77231	10841
8769	77236	10832
8770	77243	10823
8771	77248	10814
8772	77254	10804
8773	77258	10795
8774	77263	10786
8775	77268	10776
8776	77275	10767
8777	77280	10758
8778	77285	10749
8779	77291	10739
8780	77296	10730
8781	77300	10721
8782	77307	10711
8783	77311	10702
8784	77316	10693
8785	77320	10683
8786	77325	10674
8787	77330	10665
8788	77335	10655
8789	77342	10646
8790	77347	10637
8791	77351	10627
8792	77357	10618
8793	77361	10609
8794	77367	10600
8795	77374	10591
8796	77381	10581
8797	77386	10572
8798	77391	10563
8799	77396	10554
8800	77401	10544
8801	77408	10535
8802	77414	10526
8803	77421	10517
8804	77426	10508
8805	77431	10498
8806	77440	10490
8807	77445	10480
8808	77450	10471
8809	77455	10462
8810	77460	10452
8811	77465	10443
8812	77473	10434
8813	77478	10425
8814	77483	10416
8815	77488	10406
8816	77493	10397
8817	77498	10388
8818	77505	10379
8819	77510	10369
8820	77515	10360
8821	77520	10351
8822	77525	10342
8823	77531	10332
8824	77539	10323
8825	77544	10314
8826	77549	10305
8827	77554	10296
8828	77558	10286
8829	77563	10277
8830	77570	10268
8831	77576	10259
8832	77580	10249
8833	77585	10240
8834	77591	10231
8835	77596	10222
8836	77603	10213
8837	77608	10203
8838	77613	10194
8839	77618	10185
8840	77623	10175
8841	77627	10166
8842	77635	10157
8843	77640	10148
8844	77645	10139
8845	77650	10129
8846	77655	10120
8847	77659	10111
8848	77664	10101
8849	77671	10092
8850	77677	10083
8851	77682	10074
8852	77687	10065
8853	77693	10056
8854	77700	10047
8855	77704	10037
8856	77709	10028
8857	77714	10019
8858	77719	10009
8859	77724	10000
8860	77729	9991
8861	77736	9982
8862	77741	9973
8863	77746	9963
8864	77752	9954
8865	77758	9945
8866	77765	9936
8867	77771	9927
8868	77777	9918
8869	77781	9909
8870	77786	9899
8871	77791	9890
8872	77797	9881
8873	77802	9872
8874	77807	9862
8875	77812	9853
8876	77817	9844
8877	77822	9835
8878	77827	9825
8879	77836	9817
8880	77841	9807
8881	77847	9798
8882	77852	9789
8883	77857	9780
8884	77861	9771
8885	77868	9762
8886	77874	9752
8887	77878	9743
8888	77884	9734
8889	77890	9725
8890	77894	9716
8891	77902	9707
8892	77907	9697
8893	77912	9688
8894	77917	9679
8895	77922	9670
8896	77927	9661
8897	77934	9652
8898	77939	9642
8899	77944	9633
8900	77949	9624
8901	77954	9615
8902	77958	9605
8903	77966	9596
8904	77971	9587
8905	77977	9578
8906	77982	9569
8907	77987	9560
8908	77992	9550
8909	77999	9542
8910	78004	9532
8911	78009	9523
8912	78014	9514
8913	78019	9505
8914	78023	9495
8915	78031	9486
8916	78035	9477
8917	78041	9468
8918	78047	9459
8919	78052	9450
8920	78057	9441
8921	78064	9432
8922	78069	9422
8923	78074	9413
8924	78080	9404
8925	78085	9395
8926	78091	9386
8927	78098	9377
8928	78103	9368
8929	78109	9359
8930	78114	9349
8931	78119	9340
8932	78124	9331
8933	78132	9322
8934	78137	9313
8935	78141	9304
8936	78147	9295
8937	78152	9285
8938	78157	9276
8939	78164	9267
8940	78168	9258
8941	78174	9249
8942	78178	9240
8943	78184	9231
8944	78189	9221
8945	78193	9212
8946	78201	9203
8947	78205	9194
8948	78210	9185
8949	78214	9175
8950	78219	9166
8951	78224	9157
8952	78232	9148
8953	78237	9139
8954	78241	9130
8955	78246	9121
8956	78251	9112
8957	78256	9102
8958	78263	9093
8959	78268	9084
8960	78273	9075
8961	78278	9066
8962	78284	9057
8963	78288	9048
8964	78292	9038
8965	78300	9029
8966	78306	9020
8967	78310	9011
8968	78315	9002
8969	78320	8993
8970	78326	8984
8971	78333	8975
8972	78338	8966
8973	78344	8957
8974	78349	8948
8975	78354	8938
8976	78360	8929
8977	78367	8920
8978	78372	8911
8979	78377	8902
8980	78382	8893
8981	78387	8884
8982	78394	8875
8983	78400	8866
8984	78405	8857
8985	78410	8848
8986	78415	8838
8987	78420	8829
8988	78427	8820
8989	78432	8811
8990	78437	8802
8991	78442	8793
8992	78447	8784
8993	78452	8775
8994	78456	8765
8995	78464	8757
8996	78469	8747
8997	78474	8738
8998	78479	8729
8999	78485	8720
9000	78493	8711
9001	78498	8702
9002	78503	8693
9003	78508	8684
9004	78513	8675
9005	78518	8666
9006	78525	8657
9007	78530	8648
9008	78535	8638
9009	78539	8629
9010	78545	8620
9011	78550	8611
9012	78555	8602
9013	78562	8593
9014	78567	8584
9015	78572	8575
9016	78577	8566
9017	78581	8557
9018	78586	8547
9019	78593	8539
9020	78598	8529
9021	78603	8520
9022	78608	8511
9023	78614	8502
9024	78622	8493
9025	78628	8484
9026	78633	8475
9027	78637	8466
9028	78642	8457
9029	78647	8448
9030	78652	8439
9031	78659	8430
9032	78664	8421
9033	78669	8412
9034	78674	8402
9035	78679	8393
9036	78683	8384
9037	78690	8375
9038	78696	8366
9039	78702	8357
9040	78708	8348
9041	78713	8339
9042	78717	8330
9043	78724	8321
9044	78730	8312
9045	78734	8303
9046	78740	8294
9047	78745	8285
9048	78750	8276
9049	78758	8267
9050	78764	8258
9051	78769	8249
9052	78774	8240
9053	78779	8231
9054	78784	8222
9055	78791	8213
9056	78796	8204
9057	78802	8195
9058	78807	8186
9059	78812	8177
9060	78817	8167
9061	78825	8159
9062	78830	8150
9063	78835	8141
9064	78840	8131
9065	78844	8122
9066	78849	8113
9067	78854	8104
9068	78861	8095
9069	78866	8086
9070	78871	8077
9071	78877	8068
9072	78882	8059
9073	78886	8050
9074	78893	8041
9075	78898	8032
9076	78903	8023
9077	78909	8014
9078	78914	8005
9079	78918	7996
9080	78925	7987
9081	78930	7978
9082	78935	7969
9083	78941	7960
9084	78946	7951
9085	78951	7942
9086	78958	7933
9087	78963	7924
9088	78969	7915
9089	78975	7906
9090	78979	7897
9091	78983	7887
9092	78988	7878
9093	78995	7870
9094	79002	7861
9095	79006	7852
9096	79011	7842
9097	79017	7833
9098	79021	7824
9099	79028	7816
9100	79033	7806
9101	79038	7797
9102	79042	7788
9103	79046	7779
9104	79052	7770
9105	79059	7761
9106	79065	7752
9107	79070	7743
9108	79074	7734
9109	79079	7725
9110	79084	7716
9111	79090	7707
9112	79096	7698
9113	79101	7689
9114	79106	7680
9115	79112	7671
9116	79117	7662
9117	79123	7653
9118	79128	7644
9119	79133	7635
9120	79138	7626
9121	79142	7617
9122	79147	7608
9123	79155	7599
9124	79159	7590
9125	79164	7581
9126	79168	7572
9127	79173	7563
9128	79178	7554
9129	79183	7545
9130	79190	7536
9131	79195	7527
9132	79200	7518
9133	79204	7509
9134	79209	7500
9135	79217	7491
9136	79222	7482
9137	79227	7473
9138	79232	7464
9139	79237	7455
9140	79241	7446
9141	79246	7437
9142	79254	7428
9143	79258	7419
9144	79263	7410
9145	79269	7401
9146	79274	7392
9147	79279	7383
9148	79286	7374
9149	79291	7365
9150	79296	7356
9151	79301	7347
9152	79306	7338
9153	79311	7329
9154	79318	7321
9155	79325	7312
9156	79331	7303
9157	79336	7294
9158	79341	7285
9159	79346	7276
9160	79352	7267
9161	79358	7258
9162	79362	7249
9163	79367	7240
9164	79372	7231
9165	79377	7222
9166	79384	7213
9167	79388	7204
9168	79393	7195
9169	79398	7186
9170	79403	7177
9171	79408	7168
9172	79415	7159
9173	79419	7150
9174	79425	7141
9175	79430	7132
9176	79435	7123
9177	79439	7114
9178	79445	7105
9179	79452	7097
9180	79457	7088
9181	79462	7079
9182	79467	7070
9183	79472	7061
9184	79476	7052
9185	79483	7043
9186	79489	7034
9187	79493	7025
9188	79497	7016
9189	79503	7007
9190	79508	6998
9191	79515	6989
9192	79521	6980
9193	79526	6971
9194	79531	6962
9195	79537	6953
9196	79542	6944
9197	79549	6936
9198	79554	6927
9199	79560	6918
9200	79566	6909
9201	79570	6900
9202	79575	6891
9203	79582	6882
9204	79587	6873
9205	79592	6864
9206	79597	6855
9207	79602	6846
9208	79606	6837
9209	79614	6829
9210	79619	6820
9211	79623	6811
9212	79628	6802
9213	79633	6793
9214	79639	6784
9215	79646	6775
9216	79652	6766
9217	79656	6757
9218	79661	6748
9219	79666	6739
9220	79671	6730
9221	79677	6721
9222	79682	6712
9223	79687	6704
9224	79692	6695
9225	79697	6686
9226	79702	6677
9227	79707	6668
9228	79714	6659
9229	79718	6650
9230	79723	6641
9231	79729	6632
9232	79733	6623
9233	79739	6614
9234	79746	6606
9235	79752	6597
9236	79758	6588
9237	79764	6579
9238	79768	6570
9239	79773	6561
9240	79780	6552
9241	79784	6543
9242	79790	6534
9243	79795	6525
9244	79800	6516
9245	79804	6507
9246	79812	6499
9247	79816	6490
9248	79821	6481
9249	79826	6472
9250	79832	6463
9251	79836	6454
9252	79844	6445
9253	79849	6436
9254	79854	6428
9255	79859	6419
9256	79863	6410
9257	79868	6401
9258	79873	6392
9259	79879	6383
9260	79885	6374
9261	79889	6365
9262	79894	6356
9263	79899	6347
9264	79904	6338
9265	79912	6330
9266	79916	6321
9267	79921	6312
9268	79926	6303
9269	79931	6294
9270	79935	6285
9271	79942	6276
9272	79947	6267
9273	79952	6258
9274	79957	6250
9275	79962	6241
9276	79967	6232
9277	79971	6223
9278	79978	6214
9279	79983	6205
9280	79988	6196
9281	79993	6187
9282	79998	6178
9283	80003	6170
9284	80010	6161
9285	80016	6152
9286	80021	6143
9287	80025	6134
9288	80030	6125
9289	80035	6116
9290	80043	6108
9291	80049	6099
9292	80054	6090
9293	80060	6081
9294	80065	6072
9295	80070	6063
9296	80077	6055
9297	80082	6046
9298	80086	6037
9299	80091	6028
9300	80096	6019
9301	80101	6010
9302	80108	6001
9303	80113	5992
9304	80117	5984
9305	80122	5975
9306	80127	5966
9307	80132	5957
9308	80137	5948
9309	80144	5939
9310	80150	5930
9311	80155	5922
9312	80160	5913
9313	80165	5904
9314	80170	5895
9315	80177	5886
9316	80183	5877
9317	80188	5869
9318	80193	5860
9319	80198	5851
9320	80203	5842
9321	80210	5833
9322	80216	5824
9323	80221	5816
9324	80225	5807
9325	80230	5798
9326	80235	5789
9327	80243	5780
9328	80249	5772
9329	80255	5763
9330	80260	5754
9331	80265	5745
9332	80272	5736
9333	80277	5727
9334	80282	5719
9335	80287	5710
9336	80293	5701
9337	80299	5692
9338	80307	5684
9339	80311	5675
9340	80315	5666
9341	80320	5657
9342	80325	5648
9343	80329	5639
9344	80336	5630
9345	80342	5622
9346	80346	5613
9347	80351	5604
9348	80356	5595
9349	80362	5586
9350	80369	5578
9351	80375	5569
9352	80380	5560
9353	80385	5551
9354	80391	5542
9355	80397	5533
9356	80405	5525
9357	80410	5516
9358	80414	5507
9359	80419	5498
9360	80423	5489
9361	80428	5481
9362	80436	5472
9363	80440	5463
9364	80445	5454
9365	80449	5445
9366	80455	5436
9367	80460	5428
9368	80465	5419
9369	80472	5410
9370	80477	5401
9371	80483	5393
9372	80489	5384
9373	80493	5375
9374	80502	5366
9375	80508	5358
9376	80513	5349
9377	80517	5340
9378	80523	5331
9379	80527	5322
9380	80535	5314
9381	80540	5305
9382	80545	5296
9383	80550	5287
9384	80556	5278
9385	80562	5270
9386	80570	5261
9387	80575	5252
9388	80580	5243
9389	80584	5235
9390	80589	5226
9391	80593	5217
9392	80601	5208
9393	80607	5199
9394	80611	5191
9395	80616	5182
9396	80621	5173
9397	80625	5164
9398	80631	5155
9399	80638	5147
9400	80643	5138
9401	80647	5129
9402	80653	5120
9403	80658	5111
9404	80665	5103
9405	80670	5094
9406	80675	5085
9407	80680	5076
9408	80685	5068
9409	80690	5059
9410	80695	5050
9411	80702	5041
9412	80707	5032
9413	80712	5024
9414	80718	5015
9415	80723	5006
9416	80729	4997
9417	80736	4989
9418	80742	4980
9419	80746	4971
9420	80750	4962
9421	80756	4954
9422	80761	4945
9423	80767	4936
9424	80772	4927
9425	80777	4918
9426	80782	4910
9427	80787	4901
9428	80793	4892
9429	80800	4884
9430	80805	4875
9431	80810	4866
9432	80815	4857
9433	80819	4848
9434	80824	4840
9435	80831	4831
9436	80837	4822
9437	80842	4813
9438	80850	4805
9439	80855	4796
9440	80860	4787
9441	80867	4779
9442	80873	4770
9443	80879	4761
9444	80884	4752
9445	80888	4744
9446	80893	4735
9447	80900	4726
